file,line,type,commit,author,date,time,timezone,datetime,depth,length
resume.css,2,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,2,14
resume.css,3,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,0,0
resume.css,4,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,0,0
resume.css,5,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,0,7
resume.css,6,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,2,15
resume.css,7,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,2,15
resume.css,8,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,2,12
resume.css,9,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,2,17
resume.css,10,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,2,39
resume.css,11,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,0,0
resume.css,12,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,0,0
resume.css,13,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,0,17
resume.css,14,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,2,17
resume.css,15,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,0,0
resume.css,16,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,0,0
resume.css,17,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,0,17
resume.css,18,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,2,17
resume.css,19,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,2,18
resume.css,20,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,2,15
resume.css,21,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,0,0
resume.css,22,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,0,0
resume.css,23,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,0,15
resume.css,24,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,2,12
resume.css,25,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,2,29
resume.css,26,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,2,7
resume.css,27,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,0,0
resume.css,28,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,0,0
resume.css,29,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,0,18
resume.css,30,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,2,17
resume.css,31,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,2,16
resume.css,32,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,0,0
resume.css,33,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,0,0
resume.css,34,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,0,16
resume.css,35,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,0,20
resume.css,36,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,2,17
resume.css,37,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,0,0
resume.css,38,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,0,0
resume.css,39,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,0,2
resume.css,40,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,2,13
resume.css,41,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,2,17
resume.css,42,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,0,0
resume.css,43,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,0,0
resume.css,44,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,0,2
resume.css,45,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,2,17
resume.css,46,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,2,14
resume.css,47,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,0,0
resume.css,48,css,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,0,0
resume.css,49,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,4
resume.css,50,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,2,23
resume.css,51,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,1,0
resume.css,52,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,1,0
resume.css,53,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,3
resume.css,54,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,2,103
resume.css,55,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,2,39
resume.css,56,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,2,0
resume.css,57,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,0
resume.css,58,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,1,0
resume.css,59,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,1,0
resume.css,60,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,13
resume.css,61,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,2,17
resume.css,62,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,2,16
resume.css,63,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,2,17
resume.css,64,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,2,14
resume.css,65,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,0
resume.css,66,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,1,0
resume.css,67,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,20
resume.css,68,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,2,14
resume.css,69,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,2,11
resume.css,70,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,2,15
resume.css,71,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,0
resume.css,72,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,1,0
resume.css,73,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,0
resume.css,74,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,25
resume.css,75,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,2,18
resume.css,76,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,2,18
resume.css,77,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,0
resume.css,78,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,1,0
resume.css,79,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,24
resume.css,80,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,2,20
resume.css,81,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,2,18
resume.css,82,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,0
resume.css,83,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,1,0
resume.css,84,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,4
resume.css,85,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,2,34
resume.css,86,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,2,23
resume.css,87,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,2,12
resume.css,88,css,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,0
index.js,1,js,ee773b52,altilapia,2025-02-07,19:58:56,-08:00,2025-02-07T19:58:56-08:00,0,71
index.js,2,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,0,0
index.js,3,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,0,29
index.js,4,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,3
index.js,5,js,ee773b52,altilapia,2025-02-07,19:58:56,-08:00,2025-02-07T19:58:56-08:00,2,54
index.js,6,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,2,42
index.js,7,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,2,60
index.js,8,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,2,54
index.js,9,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,15
index.js,10,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,2,46
index.js,11,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,0
index.js,12,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,0,0
index.js,13,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,0,0
index.js,14,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,0,31
index.js,15,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,2,3
index.js,16,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,3,52
index.js,17,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,3,21
index.js,18,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,3,60
index.js,19,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,3,17
index.js,20,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,4,24
index.js,21,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,5,2
index.js,22,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,6,55
index.js,23,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,6,55
index.js,24,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,6,49
index.js,25,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,6,49
index.js,26,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,5,3
index.js,27,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,4,0
index.js,28,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,3,0
index.js,29,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,2,15
index.js,30,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,3,50
index.js,31,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,2,0
index.js,32,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,0
index.js,33,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,0
index.js,34,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,0,13
index.js,35,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,0,15
index.js,36,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,0,0
index.html,1,html,ef39a55b,altilapia,2025-01-10,13:37:05,-08:00,2025-01-10T13:37:05-08:00,0,13
index.html,2,html,fc0c0615,altilapia,2025-01-25,01:11:51,-08:00,2025-01-25T01:11:51-08:00,0,27
index.html,3,html,ef39a55b,altilapia,2025-01-10,13:37:05,-08:00,2025-01-10T13:37:05-08:00,0,4
index.html,4,html,ef39a55b,altilapia,2025-01-10,13:37:05,-08:00,2025-01-10T13:37:05-08:00,2,20
index.html,5,html,ef39a55b,altilapia,2025-01-10,13:37:05,-08:00,2025-01-10T13:37:05-08:00,2,68
index.html,6,html,ef39a55b,altilapia,2025-01-10,13:37:05,-08:00,2025-01-10T13:37:05-08:00,2,56
index.html,7,html,791224d1,altilapia,2025-01-10,19:50:06,-08:00,2025-01-10T19:50:06-08:00,2,38
index.html,8,html,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,2,51
index.html,9,html,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,2,50
index.html,10,html,fc0c0615,altilapia,2025-01-25,01:11:51,-08:00,2025-01-25T01:11:51-08:00,0,0
index.html,11,html,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,0
index.html,12,html,ef39a55b,altilapia,2025-01-10,13:37:05,-08:00,2025-01-10T13:37:05-08:00,0,5
index.html,13,html,ef39a55b,altilapia,2025-01-10,13:37:05,-08:00,2025-01-10T13:37:05-08:00,0,4
index.html,14,html,ef39a55b,altilapia,2025-01-10,13:37:05,-08:00,2025-01-10T13:37:05-08:00,2,21
index.html,15,html,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,2,109
index.html,16,html,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,2,8
index.html,17,html,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,4,2
index.html,18,html,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,5,52
index.html,19,html,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,5,47
index.html,20,html,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,5,49
index.html,21,html,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,5,72
index.html,22,html,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,5,46
index.html,23,html,596b6802,altilapia,2025-01-17,21:03:45,-08:00,2025-01-17T21:03:45-08:00,4,3
index.html,24,html,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,3,8
index.html,25,html,791224d1,altilapia,2025-01-10,19:50:06,-08:00,2025-01-10T19:50:06-08:00,2,53
index.html,26,html,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,0
index.html,27,html,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,2,22
index.html,28,html,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,2,20
index.html,29,html,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,2,4
index.html,30,html,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,0,0
index.html,31,html,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,2,27
index.html,32,html,e8d31dd2,altilapia,2025-01-31,01:10:55,-08:00,2025-01-31T01:10:55-08:00,2,22
index.html,33,html,e8d31dd2,altilapia,2025-01-31,01:10:55,-08:00,2025-01-31T01:10:55-08:00,3,50
index.html,34,html,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,2,4
index.html,35,html,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,0
index.html,36,html,ef39a55b,altilapia,2025-01-10,13:37:05,-08:00,2025-01-10T13:37:05-08:00,0,5
index.html,37,html,ef39a55b,altilapia,2025-01-10,13:37:05,-08:00,2025-01-10T13:37:05-08:00,0,5
global.js,1,js,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,25
global.js,2,js,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,0
global.js,3,js,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,41
global.js,4,js,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,1,52
global.js,5,js,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,0
global.js,6,js,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,0
global.js,7,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,0,30
global.js,8,js,37394fe3,altilapia,2025-01-25,01:40:29,-08:00,2025-01-25T01:40:29-08:00,0,38
global.js,9,js,37394fe3,altilapia,2025-01-25,01:40:29,-08:00,2025-01-25T01:40:29-08:00,0,25
global.js,10,js,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,0
global.js,11,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,0,17
global.js,12,js,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,11
global.js,13,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,35
global.js,14,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,48
global.js,15,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,46
global.js,16,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,45
global.js,17,js,857fd09f,altilapia,2025-02-12,03:01:05,-08:00,2025-02-12T03:01:05-08:00,1,39
global.js,18,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,0,0
global.js,19,js,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,0
global.js,20,js,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,70
global.js,21,js,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,0
global.js,22,js,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,20
global.js,23,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,14
global.js,24,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,18
global.js,25,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,0,0
global.js,26,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,69
global.js,27,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,44
global.js,28,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,2,89
global.js,29,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,3,24
global.js,30,js,81cb7503,altilapia,2025-01-31,00:46:41,-08:00,2025-01-31T00:46:41-08:00,3,15
global.js,31,js,e1277ce0,altilapia,2025-01-25,01:44:30,-08:00,2025-01-25T01:44:30-08:00,2,0
global.js,32,js,81cb7503,altilapia,2025-01-31,00:46:41,-08:00,2025-01-31T00:46:41-08:00,2,9
global.js,33,js,81cb7503,altilapia,2025-01-31,00:46:41,-08:00,2025-01-31T00:46:41-08:00,2,39
global.js,34,js,81cb7503,altilapia,2025-01-31,00:46:41,-08:00,2025-01-31T00:46:41-08:00,2,2
global.js,35,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,0
global.js,36,js,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,0
global.js,37,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,26
global.js,38,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,34
global.js,39,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,11
global.js,40,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,20
global.js,41,js,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,0
global.js,42,js,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,0
global.js,43,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,77
global.js,44,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,45
global.js,45,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,54
global.js,46,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,0,0
global.js,47,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,40
global.js,48,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,18
global.js,49,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,28
global.js,50,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,0,0
global.js,51,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,89
global.js,52,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,0,0
global.js,53,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,29
global.js,54,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,45
global.js,55,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,25
global.js,56,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,0
global.js,57,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,0,0
global.js,58,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,0,0
global.js,59,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,29
global.js,60,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,12
global.js,61,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,0,0
global.js,62,js,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,0
global.js,63,js,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,31
global.js,64,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,11
global.js,65,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,0
global.js,66,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,26
global.js,67,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,2,4
global.js,68,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,2,31
global.js,69,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,3,42
global.js,70,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,3,34
global.js,71,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,3,32
global.js,72,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,2,7
global.js,73,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,7
global.js,74,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,0,0
global.js,75,js,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,0
global.js,76,js,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,60
global.js,77,js,df655639,altilapia,2025-01-25,00:40:39,-08:00,2025-01-25T00:40:39-08:00,0,0
global.js,78,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,0,34
global.js,79,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,42
global.js,80,js,ff112bb8,altilapia,2025-01-31,00:37:15,-08:00,2025-01-31T00:37:15-08:00,1,69
